game_pk,game_date,season,home_abbr,away_abbr,home_runs,away_runs
778391,2025-04-09,2025,CLE,CWS,3,2
778386,2025-04-09,2025,BOS,TOR,1,2
778399,2025-04-09,2025,TB,LAA,5,4
778393,2025-04-09,2025,ATL,PHI,3,4
778388,2025-04-09,2025,KC,MIN,0,4
778379,2025-04-09,2025,COL,MIL,2,17
778382,2025-04-10,2025,TB,LAA,1,11
778378,2025-04-10,2025,CLE,CWS,6,1
778373,2025-04-10,2025,KC,MIN,3,2
778371,2025-04-10,2025,COL,MIL,7,2
778377,2025-04-10,2025,BOS,TOR,4,3
778384,2025-04-10,2025,ATL,PHI,4,2
778375,2025-04-11,2025,CLE,KC,7,0
778374,2025-04-11,2025,CIN,PIT,5,3
778367,2025-04-11,2025,TB,ATL,6,3
778370,2025-04-11,2025,NYY,SF,1,9
778369,2025-04-11,2025,MIA,WSH,4,7
778366,2025-04-11,2025,CWS,BOS,11,1
778368,2025-04-11,2025,HOU,LAA,14,3
778363,2025-04-11,2025,MIN,DET,6,7
778365,2025-04-11,2025,STL,PHI,2,0
778361,2025-04-11,2025,SD,COL,8,0
778360,2025-04-11,2025,SEA,TEX,5,3
778364,2025-04-11,2025,AZ,MIL,0,7
778358,2025-04-11,2025,ATH,NYM,6,7
778356,2025-04-11,2025,LAD,CHC,3,0
778348,2025-04-12,2025,MIN,DET,0,4
778347,2025-04-12,2025,STL,PHI,1,4
778355,2025-04-12,2025,NYY,SF,8,4
778346,2025-04-12,2025,ATH,NYM,3,1
778362,2025-04-12,2025,BAL,TOR,5,4
778353,2025-04-12,2025,TB,ATL,4,5
778349,2025-04-12,2025,CWS,BOS,3,2
778354,2025-04-12,2025,MIA,WSH,7,6
778359,2025-04-12,2025,CLE,KC,6,3
778357,2025-04-12,2025,CIN,PIT,5,2
778351,2025-04-12,2025,HOU,LAA,1,4
778350,2025-04-12,2025,AZ,MIL,5,4
778352,2025-04-12,2025,SD,COL,2,0
778345,2025-04-12,2025,LAD,CHC,0,16
778341,2025-04-12,2025,SEA,TEX,9,2
778344,2025-04-13,2025,BAL,TOR,6,7
778339,2025-04-13,2025,NYY,SF,4,5
778342,2025-04-13,2025,CLE,KC,2,4
778343,2025-04-13,2025,CIN,PIT,4,0
778340,2025-04-13,2025,TB,ATL,8,3
778337,2025-04-13,2025,MIA,WSH,11,4
778329,2025-04-13,2025,HOU,LAA,7,3
778335,2025-04-13,2025,MIN,DET,5,1
778338,2025-04-13,2025,CWS,BOS,1,3
778336,2025-04-13,2025,STL,PHI,7,0
778333,2025-04-13,2025,ATH,NYM,0,8
778330,2025-04-13,2025,SD,COL,6,0
778334,2025-04-13,2025,SEA,TEX,3,1
778332,2025-04-13,2025,AZ,MIL,5,2
778331,2025-04-13,2025,LAD,CHC,2,4
778321,2025-04-14,2025,PIT,WSH,10,3
778320,2025-04-14,2025,PHI,SF,4,10
778328,2025-04-14,2025,TB,BOS,16,1
778327,2025-04-14,2025,NYY,KC,4,1
778322,2025-04-14,2025,TOR,ATL,4,8
778324,2025-04-14,2025,MIN,NYM,1,5
778323,2025-04-14,2025,MIL,DET,1,9
778325,2025-04-14,2025,STL,HOU,8,3
778315,2025-04-14,2025,SD,CHC,10,4
778326,2025-04-14,2025,LAD,COL,5,3
778314,2025-04-15,2025,PIT,WSH,0,3
778316,2025-04-15,2025,CIN,SEA,8,4
778318,2025-04-15,2025,MIA,AZ,4,10
778313,2025-04-15,2025,PHI,SF,6,4
778317,2025-04-15,2025,BAL,CLE,3,6
778319,2025-04-15,2025,TB,BOS,4,7
778312,2025-04-15,2025,NYY,KC,4,2
778311,2025-04-15,2025,TOR,ATL,6,3
778307,2025-04-15,2025,MIN,NYM,6,3
778309,2025-04-15,2025,CWS,ATH,3,12
778310,2025-04-15,2025,MIL,DET,5,0
778308,2025-04-15,2025,STL,HOU,0,2
778306,2025-04-15,2025,TEX,LAA,4,0
778305,2025-04-15,2025,SD,CHC,1,2
778302,2025-04-15,2025,LAD,COL,6,2
778297,2025-04-16,2025,TOR,ATL,3,1
778299,2025-04-16,2025,MIN,NYM,4,3
778295,2025-04-16,2025,MIL,DET,5,1
778290,2025-04-16,2025,STL,HOU,4,1
778288,2025-04-16,2025,SD,CHC,4,2
778301,2025-04-16,2025,BAL,CLE,9,1
778293,2025-04-16,2025,PIT,WSH,6,1
778304,2025-04-16,2025,CIN,SEA,3,5
778303,2025-04-16,2025,MIA,AZ,2,6
778296,2025-04-16,2025,PHI,SF,4,11
778298,2025-04-16,2025,TB,BOS,0,1
778300,2025-04-16,2025,NYY,KC,4,3
778294,2025-04-16,2025,CWS,ATH,1,3
778289,2025-04-16,2025,TEX,LAA,3,1
778287,2025-04-16,2025,LAD,COL,8,7
778291,2025-04-17,2025,MIA,AZ,4,6
778280,2025-04-17,2025,PIT,WSH,1,0
778285,2025-04-17,2025,CIN,SEA,7,11
778283,2025-04-17,2025,CWS,ATH,0,8
778279,2025-04-17,2025,PHI,SF,6,4
778292,2025-04-17,2025,BAL,CLE,6,2
778286,2025-04-17,2025,DET,KC,6,1
778282,2025-04-17,2025,TB,NYY,3,6
778278,2025-04-17,2025,NYM,STL,4,1
778281,2025-04-17,2025,TEX,LAA,5,3
778268,2025-04-18,2025,CHC,AZ,13,11
778277,2025-04-18,2025,DET,KC,7,3
778271,2025-04-18,2025,PIT,CLE,7,10
778274,2025-04-18,2025,PHI,MIA,7,2
778276,2025-04-18,2025,BAL,CIN,3,8
778272,2025-04-18,2025,TB,NYY,0,1
778273,2025-04-18,2025,TOR,SEA,3,1
778270,2025-04-18,2025,NYM,STL,5,4
778275,2025-04-18,2025,BOS,CWS,10,3
778284,2025-04-18,2025,ATL,MIN,6,4
778263,2025-04-18,2025,TEX,LAD,0,3
778269,2025-04-18,2025,HOU,SD,6,4
778261,2025-04-18,2025,MIL,ATH,5,3
778260,2025-04-18,2025,LAA,SF,2,0
778252,2025-04-19,2025,PHI,MIA,11,10
778265,2025-04-19,2025,DET,KC,3,1
778257,2025-04-19,2025,CHC,AZ,6,2
778258,2025-04-19,2025,TOR,SEA,4,8
778262,2025-04-19,2025,BAL,CIN,9,5
778254,2025-04-19,2025,PIT,CLE,0,3
778256,2025-04-19,2025,NYM,STL,3,0
778251,2025-04-19,2025,TEX,LAD,4,3
778247,2025-04-19,2025,COL,WSH,11,12
778264,2025-04-19,2025,BOS,CWS,4,3
778255,2025-04-19,2025,TB,NYY,10,8
778259,2025-04-19,2025,HOU,SD,3,2
778253,2025-04-19,2025,MIL,ATH,1,3
778267,2025-04-19,2025,ATL,MIN,4,3
778243,2025-04-19,2025,LAA,SF,2,3
778250,2025-04-20,2025,BAL,CIN,2,24
778242,2025-04-20,2025,PIT,CLE,4,5
778249,2025-04-20,2025,ATL,MIN,6,2
778245,2025-04-20,2025,BOS,CWS,4,8
778248,2025-04-20,2025,PHI,MIA,5,7
778241,2025-04-20,2025,TOR,SEA,3,8
778246,2025-04-20,2025,DET,KC,3,4
778244,2025-04-20,2025,NYM,STL,7,4
778240,2025-04-20,2025,TB,NYY,0,4
778239,2025-04-20,2025,MIL,ATH,14,1
778236,2025-04-20,2025,CHC,AZ,2,3
778234,2025-04-20,2025,TEX,LAD,0,1
778235,2025-04-20,2025,COL,WSH,2,3
778266,2025-04-20,2025,COL,WSH,3,1
778232,2025-04-20,2025,LAA,SF,5,4
778237,2025-04-20,2025,HOU,SD,2,3
778238,2025-04-21,2025,BOS,CWS,4,2
778227,2025-04-21,2025,CLE,NYY,6,4
778228,2025-04-21,2025,DET,SD,6,4
778230,2025-04-21,2025,MIA,CIN,6,3
778225,2025-04-21,2025,NYM,PHI,5,4
778233,2025-04-21,2025,ATL,STL,7,6
778231,2025-04-21,2025,HOU,TOR,7,0
778226,2025-04-21,2025,SF,MIL,5,2
778218,2025-04-22,2025,CLE,NYY,3,2
778221,2025-04-22,2025,DET,SD,0,2
778219,2025-04-22,2025,MIA,CIN,4,3
778222,2025-04-22,2025,WSH,BAL,7,0
778224,2025-04-22,2025,BOS,SEA,8,3
778223,2025-04-22,2025,NYM,PHI,5,1
778229,2025-04-22,2025,ATL,STL,4,10
778215,2025-04-22,2025,KC,COL,4,3
778220,2025-04-22,2025,CHC,LAD,11,10
778216,2025-04-22,2025,MIN,CWS,4,2
778217,2025-04-22,2025,HOU,TOR,5,1
778211,2025-04-22,2025,LAA,PIT,3,9
778212,2025-04-22,2025,AZ,TB,5,1
778210,2025-04-22,2025,SF,MIL,3,11
778213,2025-04-22,2025,ATH,TEX,5,8
778214,2025-04-23,2025,ATL,STL,4,1
778209,2025-04-23,2025,DET,SD,6,0
778203,2025-04-23,2025,NYM,PHI,4,3
778208,2025-04-23,2025,MIA,CIN,2,5
778206,2025-04-23,2025,CLE,NYY,1,5
778204,2025-04-23,2025,WSH,BAL,4,3
778207,2025-04-23,2025,BOS,SEA,5,8
778205,2025-04-23,2025,CHC,LAD,7,6
778200,2025-04-23,2025,HOU,TOR,3,1
778201,2025-04-23,2025,MIN,CWS,6,3
778202,2025-04-23,2025,LAA,PIT,0,3
778199,2025-04-23,2025,AZ,TB,6,7
778198,2025-04-23,2025,SF,MIL,4,2
778197,2025-04-23,2025,ATH,TEX,5,2
778189,2025-04-24,2025,MIN,CWS,0,3
778196,2025-04-24,2025,BOS,SEA,3,4
778190,2025-04-24,2025,KC,COL,7,4
778195,2025-04-24,2025,KC,COL,6,2
778194,2025-04-24,2025,SF,MIL,6,5
778193,2025-04-24,2025,WSH,BAL,1,2
778191,2025-04-24,2025,LAA,PIT,4,3
778188,2025-04-24,2025,AZ,TB,4,7
778192,2025-04-24,2025,ATH,TEX,4,3
778182,2025-04-25,2025,CHC,PHI,4,0
778183,2025-04-25,2025,WSH,NYM,5,4
778185,2025-04-25,2025,NYY,TOR,2,4
778187,2025-04-25,2025,KC,HOU,2,0
778186,2025-04-25,2025,MIN,LAA,11,4
778184,2025-04-25,2025,STL,MIL,3,2
778181,2025-04-25,2025,COL,CIN,7,8
778172,2025-04-25,2025,SD,TB,0,1
778177,2025-04-25,2025,AZ,ATL,2,8
778175,2025-04-25,2025,SEA,MIA,4,8
778178,2025-04-25,2025,ATH,CWS,6,5
778176,2025-04-25,2025,LAD,PIT,0,3
778171,2025-04-25,2025,SF,TEX,0,2
778179,2025-04-26,2025,CLE,BOS,5,4
778169,2025-04-26,2025,CLE,BOS,3,7
778168,2025-04-26,2025,DET,BAL,4,3
778180,2025-04-26,2025,DET,BAL,6,2
778166,2025-04-26,2025,MIN,LAA,5,1
778164,2025-04-26,2025,STL,MIL,6,5
778161,2025-04-26,2025,COL,CIN,4,6
778173,2025-04-26,2025,WSH,NYM,0,2
778159,2025-04-26,2025,SF,TEX,3,2
778174,2025-04-26,2025,CHC,PHI,4,10
778165,2025-04-26,2025,ATH,CWS,3,10
778167,2025-04-26,2025,KC,HOU,2,0
778162,2025-04-26,2025,AZ,ATL,7,8
778160,2025-04-26,2025,SD,TB,1,4
778163,2025-04-26,2025,LAD,PIT,8,4
778154,2025-04-26,2025,SEA,MIA,14,0
778153,2025-04-27,2025,WSH,NYM,8,7
778156,2025-04-27,2025,NYY,TOR,11,2
778170,2025-04-27,2025,NYY,TOR,5,1
778157,2025-04-27,2025,CLE,BOS,3,13
778155,2025-04-27,2025,DET,BAL,7,0
778144,2025-04-27,2025,MIN,LAA,5,0
778152,2025-04-27,2025,KC,HOU,3,7
778150,2025-04-27,2025,STL,MIL,1,7
778148,2025-04-27,2025,COL,CIN,1,8
778151,2025-04-27,2025,SF,TEX,3,2
778149,2025-04-27,2025,ATH,CWS,3,2
778145,2025-04-27,2025,LAD,PIT,9,2
778146,2025-04-27,2025,SD,TB,2,4
778147,2025-04-27,2025,AZ,ATL,6,4
778136,2025-04-27,2025,SEA,MIA,7,6
778158,2025-04-27,2025,CHC,PHI,1,3
778138,2025-04-28,2025,WSH,NYM,5,19
778139,2025-04-28,2025,CLE,MIN,1,11
778140,2025-04-28,2025,BAL,NYY,4,3
778141,2025-04-28,2025,CIN,STL,3,1
778143,2025-04-28,2025,TEX,ATH,1,2
778142,2025-04-28,2025,HOU,DET,8,5
778137,2025-04-28,2025,COL,ATL,3,6
778132,2025-04-28,2025,LAD,MIA,7,6
778129,2025-04-29,2025,CLE,MIN,2,1
778133,2025-04-29,2025,BAL,NYY,3,15
778135,2025-04-29,2025,PIT,CHC,0,9
778131,2025-04-29,2025,PHI,WSH,7,6
778128,2025-04-29,2025,TB,KC,1,3
778127,2025-04-29,2025,TOR,BOS,2,10
778130,2025-04-29,2025,NYM,AZ,8,3
778125,2025-04-29,2025,CWS,MIL,2,7
778122,2025-04-29,2025,TEX,ATH,15,2
778124,2025-04-29,2025,HOU,DET,6,4
778120,2025-04-29,2025,COL,ATL,2,8
778121,2025-04-29,2025,SEA,LAA,5,3
778126,2025-04-29,2025,SD,SF,7,4
778123,2025-04-29,2025,LAD,MIA,15,2
778134,2025-04-30,2025,CIN,STL,0,6
778119,2025-04-30,2025,CIN,STL,1,9
778110,2025-04-30,2025,HOU,DET,4,7
778102,2025-04-30,2025,COL,ATL,2,1
778109,2025-04-30,2025,LAD,MIA,12,7
778104,2025-04-30,2025,SEA,LAA,9,3
778105,2025-04-30,2025,SD,SF,5,3
778116,2025-04-30,2025,CLE,MIN,4,2
778115,2025-04-30,2025,BAL,NYY,5,4
778112,2025-04-30,2025,PIT,CHC,4,3
778118,2025-04-30,2025,PHI,WSH,7,2
778113,2025-04-30,2025,TB,KC,0,3
778114,2025-04-30,2025,TOR,BOS,7,6
778117,2025-04-30,2025,NYM,AZ,3,4
778111,2025-04-30,2025,CWS,MIL,4,6
778106,2025-04-30,2025,TEX,ATH,1,7
778100,2025-05-01,2025,PIT,CHC,3,8
778107,2025-05-01,2025,CIN,STL,9,1
778103,2025-05-01,2025,NYM,AZ,2,4
778097,2025-05-01,2025,TB,KC,2,8
778108,2025-05-01,2025,CLE,MIN,4,3
778094,2025-05-01,2025,CWS,MIL,8,0
778096,2025-05-01,2025,TEX,ATH,0,3
778099,2025-05-01,2025,PHI,WSH,2,4
778095,2025-05-01,2025,TOR,BOS,4,2
778101,2025-05-01,2025,LAA,DET,4,10
778098,2025-05-01,2025,SF,COL,3,4
778087,2025-05-02,2025,CIN,WSH,6,1
778090,2025-05-02,2025,PIT,SD,4,9
778086,2025-05-02,2025,PHI,AZ,3,2
778093,2025-05-02,2025,BAL,KC,3,0
778088,2025-05-02,2025,NYY,TB,3,0
778081,2025-05-02,2025,TOR,CLE,5,3
778089,2025-05-02,2025,BOS,MIN,6,1
778091,2025-05-02,2025,MIA,ATH,1,6
778092,2025-05-02,2025,ATL,LAD,1,2
778079,2025-05-02,2025,CWS,HOU,7,3
778083,2025-05-02,2025,TEX,SEA,1,13
778080,2025-05-02,2025,MIL,CHC,0,10
778084,2025-05-02,2025,STL,NYM,3,9
778085,2025-05-02,2025,LAA,DET,1,9
778082,2025-05-02,2025,SF,COL,4,0
778074,2025-05-03,2025,NYY,TB,2,3
778066,2025-05-03,2025,CWS,HOU,3,8
778064,2025-05-03,2025,TOR,CLE,3,5
778065,2025-05-03,2025,PIT,SD,1,2
778069,2025-05-03,2025,SF,COL,6,3
778073,2025-05-03,2025,BOS,MIN,3,4
778075,2025-05-03,2025,MIA,ATH,9,6
778078,2025-05-03,2025,PHI,AZ,7,2
778077,2025-05-03,2025,CIN,WSH,6,11
778070,2025-05-03,2025,TEX,SEA,1,2
778071,2025-05-03,2025,MIL,CHC,2,6
778072,2025-05-03,2025,BAL,KC,0,4
778076,2025-05-03,2025,ATL,LAD,3,10
778067,2025-05-03,2025,LAA,DET,5,2
778053,2025-05-04,2025,STL,NYM,6,5
778068,2025-05-04,2025,STL,NYM,5,4
778062,2025-05-04,2025,BAL,KC,6,11
778051,2025-05-04,2025,PIT,SD,0,4
778063,2025-05-04,2025,BOS,MIN,4,5
778057,2025-05-04,2025,NYY,TB,5,7
778056,2025-05-04,2025,TOR,CLE,4,5
778061,2025-05-04,2025,MIA,ATH,2,3
778059,2025-05-04,2025,PHI,AZ,9,11
778055,2025-05-04,2025,CWS,HOU,5,4
778054,2025-05-04,2025,MIL,CHC,4,0
778052,2025-05-04,2025,TEX,SEA,8,1
778048,2025-05-04,2025,SF,COL,9,3
778050,2025-05-04,2025,LAA,DET,1,13
778058,2025-05-04,2025,CIN,WSH,1,4
778060,2025-05-04,2025,ATL,LAD,4,3
778047,2025-05-05,2025,MIA,LAD,4,7
778045,2025-05-05,2025,NYY,SD,3,4
778049,2025-05-05,2025,ATL,CIN,4,0
778044,2025-05-05,2025,CHC,SF,9,2
778043,2025-05-05,2025,KC,CWS,3,0
778042,2025-05-05,2025,MIL,HOU,5,1
778036,2025-05-05,2025,STL,PIT,6,3
778039,2025-05-05,2025,AZ,NYM,4,5
778038,2025-05-05,2025,ATH,SEA,7,6
778026,2025-05-06,2025,WSH,CLE,10,9
778046,2025-05-06,2025,WSH,CLE,1,9
778035,2025-05-06,2025,MIA,LAD,5,4
778037,2025-05-06,2025,BOS,TEX,1,6
778040,2025-05-06,2025,TB,PHI,4,8
778041,2025-05-06,2025,NYY,SD,12,3
778034,2025-05-06,2025,ATL,CIN,2,1
778027,2025-05-06,2025,CHC,SF,5,14
778028,2025-05-06,2025,MIN,BAL,9,1
778033,2025-05-06,2025,KC,CWS,4,3
778031,2025-05-06,2025,MIL,HOU,4,3
778030,2025-05-06,2025,STL,PIT,2,1
778025,2025-05-06,2025,LAA,TOR,8,3
778032,2025-05-06,2025,AZ,NYM,5,1
778024,2025-05-06,2025,ATH,SEA,3,5
778022,2025-05-07,2025,WSH,CLE,6,8
778015,2025-05-07,2025,MIL,HOU,1,9
778016,2025-05-07,2025,STL,PIT,5,0
778020,2025-05-07,2025,CHC,SF,1,3
778010,2025-05-07,2025,ATH,SEA,5,6
778014,2025-05-07,2025,AZ,NYM,1,7
778017,2025-05-07,2025,MIA,LAD,1,10
778018,2025-05-07,2025,BOS,TEX,6,4
778021,2025-05-07,2025,TB,PHI,0,7
778019,2025-05-07,2025,NYY,SD,4,3
778023,2025-05-07,2025,ATL,CIN,3,4
778011,2025-05-07,2025,MIN,BAL,5,2
778012,2025-05-07,2025,KC,CWS,2,1
778013,2025-05-07,2025,COL,DET,6,8
778009,2025-05-07,2025,LAA,TOR,5,4
778007,2025-05-08,2025,MIN,BAL,5,2
778006,2025-05-08,2025,BOS,TEX,5,0
778008,2025-05-08,2025,KC,CWS,10,0
778004,2025-05-08,2025,COL,DET,2,10
778029,2025-05-08,2025,COL,DET,1,11
778005,2025-05-08,2025,TB,PHI,6,7
778003,2025-05-08,2025,ATL,CIN,5,4
778000,2025-05-08,2025,LAA,TOR,5,8
777999,2025-05-08,2025,AZ,LAD,5,3
777996,2025-05-09,2025,DET,TEX,2,1
777998,2025-05-09,2025,PIT,ATL,3,2
777995,2025-05-09,2025,WSH,STL,0,10
778002,2025-05-09,2025,TB,MIL,4,3
778001,2025-05-09,2025,NYM,CHC,7,2
777997,2025-05-09,2025,CLE,PHI,6,0
777990,2025-05-09,2025,KC,BOS,2,1
777991,2025-05-09,2025,CWS,MIA,6,2
