game_pk,game_date,season,home_abbr,away_abbr,home_runs,away_runs
745843,2024-04-04,2024,NYM,DET,2,1
744870,2024-04-04,2024,WSH,PIT,4,7
745928,2024-04-04,2024,MIN,CLE,2,4
745200,2024-04-04,2024,STL,MIA,8,5
746327,2024-04-04,2024,KC,CWS,10,1
745764,2024-04-05,2024,NYY,TOR,0,3
746497,2024-04-05,2024,DET,OAK,5,4
746897,2024-04-05,2024,CHC,LAD,9,7
746576,2024-04-05,2024,COL,TB,10,7
745524,2024-04-05,2024,PIT,BAL,2,5
745361,2024-04-05,2024,SF,SD,3,2
746733,2024-04-05,2024,CIN,NYM,2,3
744874,2024-04-05,2024,WSH,PHI,0,4
747143,2024-04-05,2024,ATL,AZ,6,5
746328,2024-04-05,2024,KC,CWS,2,1
745033,2024-04-05,2024,TEX,HOU,10,2
746007,2024-04-05,2024,MIL,SEA,6,5
746249,2024-04-05,2024,LAA,BOS,6,8
746498,2024-04-06,2024,DET,OAK,0,4
745926,2024-04-06,2024,MIN,CLE,1,3
745197,2024-04-06,2024,STL,MIA,3,1
746896,2024-04-06,2024,CHC,LAD,1,4
745522,2024-04-06,2024,PIT,BAL,5,4
744873,2024-04-06,2024,WSH,PHI,2,5
746731,2024-04-06,2024,CIN,NYM,9,6
745031,2024-04-06,2024,TEX,HOU,7,2
745766,2024-04-06,2024,NYY,TOR,9,8
746329,2024-04-06,2024,KC,CWS,3,0
746006,2024-04-06,2024,MIL,SEA,3,5
747140,2024-04-06,2024,ATL,AZ,9,8
746575,2024-04-06,2024,COL,TB,6,8
745359,2024-04-06,2024,SF,SD,0,4
746248,2024-04-06,2024,LAA,BOS,2,1
745523,2024-04-07,2024,PIT,BAL,3,2
744871,2024-04-07,2024,WSH,PHI,3,2
747141,2024-04-07,2024,ATL,AZ,5,2
745765,2024-04-07,2024,NYY,TOR,8,3
746734,2024-04-07,2024,CIN,NYM,1,3
746493,2024-04-07,2024,DET,OAK,1,7
746330,2024-04-07,2024,KC,CWS,5,3
746003,2024-04-07,2024,MIL,SEA,12,4
745198,2024-04-07,2024,STL,MIA,3,10
746895,2024-04-07,2024,CHC,LAD,8,1
746574,2024-04-07,2024,COL,TB,2,3
745362,2024-04-07,2024,SF,SD,3,2
746251,2024-04-07,2024,LAA,BOS,2,12
745032,2024-04-07,2024,TEX,HOU,1,3
746654,2024-04-08,2024,CLE,CWS,4,0
745761,2024-04-08,2024,NYY,MIA,7,0
745520,2024-04-08,2024,PIT,DET,7,4
746735,2024-04-08,2024,CIN,MIL,10,8
744956,2024-04-08,2024,TOR,SEA,5,2
747142,2024-04-08,2024,ATL,NYM,7,8
745925,2024-04-08,2024,MIN,LAD,2,4
745194,2024-04-08,2024,STL,PHI,3,5
745034,2024-04-08,2024,TEX,HOU,5,10
746569,2024-04-08,2024,COL,AZ,7,5
746252,2024-04-08,2024,LAA,TB,7,1
745432,2024-04-08,2024,SD,CHC,9,8
745363,2024-04-08,2024,SF,WSH,1,8
745517,2024-04-09,2024,PIT,DET,3,5
746981,2024-04-09,2024,BOS,BAL,1,7
746653,2024-04-09,2024,CLE,CWS,5,7
746732,2024-04-09,2024,CIN,MIL,5,9
745762,2024-04-09,2024,NYY,MIA,3,2
744957,2024-04-09,2024,TOR,SEA,5,3
747138,2024-04-09,2024,ATL,NYM,6,5
746326,2024-04-09,2024,KC,HOU,4,3
745924,2024-04-09,2024,MIN,LAD,3,6
745195,2024-04-09,2024,STL,PHI,3,0
745030,2024-04-09,2024,TEX,OAK,3,4
746571,2024-04-09,2024,COL,AZ,2,3
746250,2024-04-09,2024,LAA,TB,4,6
745357,2024-04-09,2024,SF,WSH,3,5
745433,2024-04-09,2024,SD,CHC,1,5
745923,2024-04-10,2024,MIN,LAD,3,2
745196,2024-04-10,2024,STL,PHI,3,4
744950,2024-04-10,2024,TOR,SEA,1,6
746573,2024-04-10,2024,COL,AZ,3,5
745355,2024-04-10,2024,SF,WSH,7,1
746247,2024-04-10,2024,LAA,TB,2,4
746655,2024-04-10,2024,CLE,CWS,7,6
745429,2024-04-10,2024,SD,CHC,10,2
746728,2024-04-10,2024,CIN,MIL,2,7
745763,2024-04-10,2024,NYY,MIA,2,5
746980,2024-04-10,2024,BOS,BAL,5,7
746323,2024-04-10,2024,KC,HOU,11,2
745024,2024-04-10,2024,TEX,OAK,6,2
747137,2024-04-11,2024,ATL,NYM,4,16
746322,2024-04-11,2024,KC,HOU,13,3
745029,2024-04-11,2024,TEX,OAK,0,1
745601,2024-04-11,2024,PHI,PIT,5,1
746977,2024-04-11,2024,BOS,BAL,4,9
746491,2024-04-12,2024,DET,MIN,8,2
745596,2024-04-12,2024,PHI,PIT,2,5
745112,2024-04-12,2024,TB,SF,2,1
747055,2024-04-12,2024,BAL,MIL,1,11
744954,2024-04-12,2024,TOR,COL,4,12
746978,2024-04-12,2024,BOS,LAA,0,7
745838,2024-04-12,2024,NYM,KC,6,1
746084,2024-04-12,2024,MIA,ATL,1,8
746812,2024-04-12,2024,CWS,CIN,1,11
746408,2024-04-12,2024,HOU,TEX,8,12
745679,2024-04-12,2024,OAK,WSH,2,1
745274,2024-04-12,2024,SEA,CHC,4,2
747217,2024-04-12,2024,AZ,STL,6,9
746162,2024-04-12,2024,LAD,SD,7,8
746656,2024-04-13,2024,CLE,NYY,2,3
746658,2024-04-13,2024,CLE,NYY,2,8
746489,2024-04-13,2024,DET,MIN,5,11
746490,2024-04-13,2024,DET,MIN,1,4
745839,2024-04-13,2024,NYM,KC,7,11
746811,2024-04-13,2024,CWS,CIN,0,5
744953,2024-04-13,2024,TOR,COL,5,3
746405,2024-04-13,2024,HOU,TEX,9,2
745594,2024-04-13,2024,PHI,PIT,4,3
747054,2024-04-13,2024,BAL,MIL,5,11
745676,2024-04-13,2024,OAK,WSH,1,3
746979,2024-04-13,2024,BOS,LAA,7,2
745110,2024-04-13,2024,TB,SF,2,11
746082,2024-04-13,2024,MIA,ATL,5,1
747215,2024-04-13,2024,AZ,STL,4,2
746161,2024-04-13,2024,LAD,SD,5,2
745272,2024-04-13,2024,SEA,CHC,1,4
746975,2024-04-14,2024,BOS,LAA,5,4
745595,2024-04-14,2024,PHI,PIT,2,9
747056,2024-04-14,2024,BAL,MIL,6,4
744952,2024-04-14,2024,TOR,COL,5,0
745841,2024-04-14,2024,NYM,KC,2,1
745113,2024-04-14,2024,TB,SF,9,4
746492,2024-04-14,2024,DET,MIN,4,3
746079,2024-04-14,2024,MIA,ATL,7,9
746648,2024-04-14,2024,CLE,NYY,8,7
746404,2024-04-14,2024,HOU,TEX,8,5
746810,2024-04-14,2024,CWS,CIN,4,11
745681,2024-04-14,2024,OAK,WSH,7,6
745271,2024-04-14,2024,SEA,CHC,2,3
747216,2024-04-14,2024,AZ,STL,5,0
746164,2024-04-14,2024,LAD,SD,3,6
746974,2024-04-15,2024,BOS,CLE,0,6
747053,2024-04-15,2024,BAL,MIN,7,4
746488,2024-04-15,2024,DET,TEX,0,1
745597,2024-04-15,2024,PHI,COL,2,1
746080,2024-04-15,2024,MIA,SF,3,4
745106,2024-04-15,2024,TB,LAA,3,7
744951,2024-04-15,2024,TOR,NYY,3,1
745840,2024-04-15,2024,NYM,PIT,6,3
746813,2024-04-15,2024,CWS,KC,0,2
746002,2024-04-15,2024,MIL,SD,3,7
746406,2024-04-15,2024,HOU,ATL,1,6
747213,2024-04-15,2024,AZ,CHC,2,3
745677,2024-04-15,2024,OAK,STL,1,3
745268,2024-04-15,2024,SEA,CIN,9,3
746158,2024-04-15,2024,LAD,WSH,4,6
746486,2024-04-16,2024,DET,TEX,4,2
747051,2024-04-16,2024,BAL,MIN,11,3
745593,2024-04-16,2024,PHI,COL,5,0
746081,2024-04-16,2024,MIA,SF,6,3
745108,2024-04-16,2024,TB,LAA,7,6
744944,2024-04-16,2024,TOR,NYY,5,4
746976,2024-04-16,2024,BOS,CLE,7,10
745837,2024-04-16,2024,NYM,PIT,3,1
746004,2024-04-16,2024,MIL,SD,3,6
746400,2024-04-16,2024,HOU,ATL,2,6
747214,2024-04-16,2024,AZ,CHC,12,11
745270,2024-04-16,2024,SEA,CIN,3,1
745674,2024-04-16,2024,OAK,STL,2,3
746157,2024-04-16,2024,LAD,WSH,6,2
746076,2024-04-17,2024,MIA,SF,1,3
747049,2024-04-17,2024,BAL,MIN,4,2
745836,2024-04-17,2024,NYM,PIT,9,1
746487,2024-04-17,2024,DET,TEX,4,5
746005,2024-04-17,2024,MIL,SD,1,0
746401,2024-04-17,2024,HOU,ATL,4,5
746807,2024-04-17,2024,CWS,KC,2,4
746809,2024-04-17,2024,CWS,KC,2,1
744948,2024-04-17,2024,TOR,NYY,4,6
746159,2024-04-17,2024,LAD,WSH,0,2
745671,2024-04-17,2024,OAK,STL,6,3
747212,2024-04-17,2024,AZ,CHC,3,5
745267,2024-04-17,2024,SEA,CIN,5,1
745591,2024-04-17,2024,PHI,COL,7,6
745105,2024-04-17,2024,TB,LAA,4,5
746973,2024-04-17,2024,BOS,CLE,2,0
745104,2024-04-18,2024,TB,LAA,2,1
746485,2024-04-18,2024,DET,TEX,7,9
746970,2024-04-18,2024,BOS,CLE,4,5
745356,2024-04-18,2024,SF,AZ,5,0
746892,2024-04-19,2024,CHC,MIA,8,3
746729,2024-04-19,2024,CIN,LAA,7,1
745518,2024-04-19,2024,PIT,BOS,1,8
745592,2024-04-19,2024,PHI,CWS,7,0
744872,2024-04-19,2024,WSH,HOU,3,5
745758,2024-04-19,2024,NYY,TB,5,3
746650,2024-04-19,2024,CLE,OAK,10,2
747136,2024-04-19,2024,ATL,TEX,8,3
746325,2024-04-19,2024,KC,BAL,9,4
745922,2024-04-19,2024,MIN,DET,4,5
745189,2024-04-19,2024,STL,MIL,1,2
745430,2024-04-19,2024,SD,TOR,1,5
746160,2024-04-19,2024,LAD,NYM,4,9
745352,2024-04-19,2024,SF,AZ,1,17
745760,2024-04-20,2024,NYY,TB,0,2
745921,2024-04-20,2024,MIN,DET,4,3
745190,2024-04-20,2024,STL,MIL,5,12
746893,2024-04-20,2024,CHC,MIA,2,3
746891,2024-04-20,2024,CHC,MIA,5,3
744865,2024-04-20,2024,WSH,HOU,5,4
746156,2024-04-20,2024,LAD,NYM,4,6
745515,2024-04-20,2024,PIT,BOS,2,4
745354,2024-04-20,2024,SF,AZ,7,3
745590,2024-04-20,2024,PHI,CWS,9,5
746651,2024-04-20,2024,CLE,OAK,6,3
746726,2024-04-20,2024,CIN,LAA,7,5
746324,2024-04-20,2024,KC,BAL,7,9
747135,2024-04-20,2024,ATL,TEX,5,2
746570,2024-04-20,2024,COL,SEA,0,7
745431,2024-04-20,2024,SD,TOR,2,5
744866,2024-04-21,2024,WSH,HOU,6,0
745514,2024-04-21,2024,PIT,BOS,1,6
745588,2024-04-21,2024,PHI,CWS,8,2
745759,2024-04-21,2024,NYY,TB,5,4
746727,2024-04-21,2024,CIN,LAA,3,0
746652,2024-04-21,2024,CLE,OAK,6,2
746316,2024-04-21,2024,KC,BAL,0,5
745920,2024-04-21,2024,MIN,DET,1,6
745192,2024-04-21,2024,STL,MIL,0,2
746894,2024-04-21,2024,CHC,MIA,3,6
746568,2024-04-21,2024,COL,SEA,2,1
746572,2024-04-21,2024,COL,SEA,2,10
745353,2024-04-21,2024,SF,AZ,3,5
746154,2024-04-21,2024,LAD,NYM,10,0
745434,2024-04-21,2024,SD,TOR,6,3
747133,2024-04-21,2024,ATL,TEX,4,6
745757,2024-04-22,2024,NYY,OAK,0,2
746723,2024-04-22,2024,CIN,PHI,0,7
745519,2024-04-22,2024,PIT,MIL,4,2
745107,2024-04-22,2024,TB,DET,1,7
747134,2024-04-22,2024,ATL,MIA,3,0
746319,2024-04-22,2024,KC,TOR,3,5
745916,2024-04-22,2024,MIN,CWS,7,0
745191,2024-04-22,2024,STL,AZ,5,3
746565,2024-04-22,2024,COL,SD,1,3
746242,2024-04-22,2024,LAA,BAL,2,4
745351,2024-04-22,2024,SF,NYM,5,2
746647,2024-04-23,2024,CLE,BOS,4,1
746722,2024-04-23,2024,CIN,PHI,8,1
745516,2024-04-23,2024,PIT,MIL,2,1
744863,2024-04-23,2024,WSH,LAD,1,4
745102,2024-04-23,2024,TB,DET,2,4
745754,2024-04-23,2024,NYY,OAK,4,3
747130,2024-04-23,2024,ATL,MIA,5,0
746888,2024-04-23,2024,CHC,HOU,7,2
746321,2024-04-23,2024,KC,TOR,3,2
745917,2024-04-23,2024,MIN,CWS,6,5
745193,2024-04-23,2024,STL,AZ,1,14
745026,2024-04-23,2024,TEX,SEA,0,4
746566,2024-04-23,2024,COL,SD,7,4
746246,2024-04-23,2024,LAA,BAL,7,4
745348,2024-04-23,2024,SF,NYM,5,1
745188,2024-04-24,2024,STL,AZ,5,1
745346,2024-04-24,2024,SF,NYM,2,8
746244,2024-04-24,2024,LAA,BAL,5,6
746649,2024-04-24,2024,CLE,BOS,0,8
746725,2024-04-24,2024,CIN,PHI,7,4
745513,2024-04-24,2024,PIT,MIL,2,3
744864,2024-04-24,2024,WSH,LAD,2,11
745099,2024-04-24,2024,TB,DET,7,5
745753,2024-04-24,2024,NYY,OAK,7,3
747132,2024-04-24,2024,ATL,MIA,4,3
746889,2024-04-24,2024,CHC,HOU,4,3
746317,2024-04-24,2024,KC,TOR,3,2
745919,2024-04-24,2024,MIN,CWS,6,3
745028,2024-04-24,2024,TEX,SEA,5,1
746567,2024-04-24,2024,COL,SD,2,5
745512,2024-04-25,2024,PIT,MIL,5,7
746646,2024-04-25,2024,CLE,BOS,6,4
746724,2024-04-25,2024,CIN,PHI,0,5
745918,2024-04-25,2024,MIN,CWS,6,3
746320,2024-04-25,2024,KC,TOR,2,1
746887,2024-04-25,2024,CHC,HOU,3,1
745027,2024-04-25,2024,TEX,SEA,3,4
746564,2024-04-25,2024,COL,SD,10,9
744867,2024-04-25,2024,WSH,LAD,1,2
745755,2024-04-25,2024,NYY,OAK,1,3
746482,2024-04-26,2024,DET,KC,0,8
747050,2024-04-26,2024,BAL,OAK,2,3
744949,2024-04-26,2024,TOR,LAD,2,12
746972,2024-04-26,2024,BOS,CHC,1,7
745835,2024-04-26,2024,NYM,STL,2,4
746078,2024-04-26,2024,MIA,WSH,1,3
747129,2024-04-26,2024,ATL,CLE,6,2
746808,2024-04-26,2024,CWS,TB,9,4
745025,2024-04-26,2024,TEX,CIN,2,1
746000,2024-04-26,2024,MIL,NYY,7,6
746243,2024-04-26,2024,LAA,MIN,3,5
745269,2024-04-26,2024,SEA,AZ,6,1
745424,2024-04-26,2024,SD,PHI,3,9
745347,2024-04-26,2024,SF,PIT,3,0
744946,2024-04-27,2024,TOR,LAD,2,4
747052,2024-04-27,2024,BAL,OAK,7,0
745833,2024-04-27,2024,NYM,STL,4,7
745020,2024-04-27,2024,TEX,CIN,4,8
746971,2024-04-27,2024,BOS,CHC,17,0
746075,2024-04-27,2024,MIA,WSH,4,11
746560,2024-04-27,2024,COL,HOU,4,12
746484,2024-04-27,2024,DET,KC,6,5
746803,2024-04-27,2024,CWS,TB,8,7
745998,2024-04-27,2024,MIL,NYY,3,15
747131,2024-04-27,2024,ATL,CLE,2,4
745425,2024-04-27,2024,SD,PHI,1,5
745350,2024-04-27,2024,SF,PIT,3,4
746245,2024-04-27,2024,LAA,MIN,5,16
745266,2024-04-27,2024,SEA,AZ,3,1
747045,2024-04-28,2024,BAL,OAK,6,7
747125,2024-04-28,2024,ATL,CLE,4,3
744947,2024-04-28,2024,TOR,LAD,3,1
746483,2024-04-28,2024,DET,KC,4,1
745834,2024-04-28,2024,NYM,STL,4,2
746077,2024-04-28,2024,MIA,WSH,9,12
746805,2024-04-28,2024,CWS,TB,4,2
746001,2024-04-28,2024,MIL,NYY,5,15
745022,2024-04-28,2024,TEX,CIN,4,3
746561,2024-04-28,2024,COL,HOU,2,8
745349,2024-04-28,2024,SF,PIT,3,2
746237,2024-04-28,2024,LAA,MIN,5,11
745265,2024-04-28,2024,SEA,AZ,2,3
745428,2024-04-28,2024,SD,PHI,6,8
746967,2024-04-28,2024,BOS,CHC,5,4
747046,2024-04-29,2024,BAL,NYY,2,0
746074,2024-04-29,2024,MIA,WSH,2,7
744945,2024-04-29,2024,TOR,KC,6,5
745832,2024-04-29,2024,NYM,CHC,1,3
746804,2024-04-29,2024,CWS,MIN,2,3
745999,2024-04-29,2024,MIL,TB,0,1
746236,2024-04-29,2024,LAA,PHI,6,5
747211,2024-04-29,2024,AZ,LAD,4,8
745672,2024-04-29,2024,OAK,PIT,5,1
745427,2024-04-29,2024,SD,CIN,2,5
745263,2024-04-29,2024,SEA,ATL,2,1
746477,2024-04-30,2024,DET,STL,1,2
746481,2024-04-30,2024,DET,STL,11,6
747047,2024-04-30,2024,BAL,NYY,4,2
746073,2024-04-30,2024,MIA,COL,7,6
744942,2024-04-30,2024,TOR,KC,1,4
745831,2024-04-30,2024,NYM,CHC,4,2
746968,2024-04-30,2024,BOS,SF,4,0
746806,2024-04-30,2024,CWS,MIN,5,6
745997,2024-04-30,2024,MIL,TB,8,2
745018,2024-04-30,2024,TEX,WSH,7,1
746398,2024-04-30,2024,HOU,CLE,10,9
746239,2024-04-30,2024,LAA,PHI,5,7
747210,2024-04-30,2024,AZ,LAD,4,3
745673,2024-04-30,2024,OAK,PIT,5,2
745426,2024-04-30,2024,SD,CIN,6,4
745260,2024-04-30,2024,SEA,ATL,3,2
746478,2024-05-01,2024,DET,STL,4,1
745996,2024-05-01,2024,MIL,TB,7,1
746800,2024-05-01,2024,CWS,MIN,5,10
744939,2024-05-01,2024,TOR,KC,1,6
745670,2024-05-01,2024,OAK,PIT,4,0
745261,2024-05-01,2024,SEA,ATL,2,5
746238,2024-05-01,2024,LAA,PHI,1,2
745423,2024-05-01,2024,SD,CIN,6,2
747048,2024-05-01,2024,BAL,NYY,0,2
746072,2024-05-01,2024,MIA,COL,4,1
745829,2024-05-01,2024,NYM,CHC,0,1
746966,2024-05-01,2024,BOS,SF,6,2
745023,2024-05-01,2024,TEX,WSH,0,1
746399,2024-05-01,2024,HOU,CLE,2,3
747207,2024-05-01,2024,AZ,LAD,0,8
746070,2024-05-02,2024,MIA,COL,5,4
747044,2024-05-02,2024,BAL,NYY,7,2
745830,2024-05-02,2024,NYM,CHC,7,6
746969,2024-05-02,2024,BOS,SF,1,3
745021,2024-05-02,2024,TEX,WSH,6,0
746403,2024-05-02,2024,HOU,CLE,8,2
746890,2024-05-03,2024,CHC,MIL,1,3
746721,2024-05-03,2024,CIN,BAL,0,3
745510,2024-05-03,2024,PIT,COL,2,3
745589,2024-05-03,2024,PHI,SF,4,3
744868,2024-05-03,2024,WSH,TOR,9,3
745101,2024-05-03,2024,TB,NYM,10,8
745756,2024-05-03,2024,NYY,DET,2,1
746645,2024-05-03,2024,CLE,LAA,0,6
746318,2024-05-03,2024,KC,TEX,7,1
746402,2024-05-03,2024,HOU,SEA,5,3
745914,2024-05-03,2024,MIN,BOS,5,2
745187,2024-05-03,2024,STL,CWS,3,0
747208,2024-05-03,2024,AZ,SD,1,7
745665,2024-05-03,2024,OAK,MIA,3,1
746152,2024-05-03,2024,LAD,ATL,4,3
745750,2024-05-04,2024,NYY,DET,5,3
745911,2024-05-04,2024,MIN,BOS,3,1
745183,2024-05-04,2024,STL,CWS,5,6
746884,2024-05-04,2024,CHC,MIL,6,5
745511,2024-05-04,2024,PIT,COL,1,0
744862,2024-05-04,2024,WSH,TOR,3,6
745666,2024-05-04,2024,OAK,MIA,20,4
745583,2024-05-04,2024,PHI,SF,14,3
746644,2024-05-04,2024,CLE,LAA,7,1
746720,2024-05-04,2024,CIN,BAL,1,2
746311,2024-05-04,2024,KC,TEX,4,15
746394,2024-05-04,2024,HOU,SEA,0,5
745100,2024-05-04,2024,TB,NYM,3,1
747209,2024-05-04,2024,AZ,SD,1,13
746155,2024-05-04,2024,LAD,ATL,11,2
745504,2024-05-05,2024,PIT,COL,5,3
744861,2024-05-05,2024,WSH,TOR,11,8
745751,2024-05-05,2024,NYY,DET,5,2
746643,2024-05-05,2024,CLE,LAA,4,1
745103,2024-05-05,2024,TB,NYM,7,6
746395,2024-05-05,2024,HOU,SEA,4,5
746314,2024-05-05,2024,KC,TEX,2,3
745913,2024-05-05,2024,MIN,BOS,2,9
745185,2024-05-05,2024,STL,CWS,1,5
746883,2024-05-05,2024,CHC,MIL,5,0
745667,2024-05-05,2024,OAK,MIA,3,12
746719,2024-05-05,2024,CIN,BAL,1,11
747206,2024-05-05,2024,AZ,SD,11,4
746153,2024-05-05,2024,LAD,ATL,5,1
745587,2024-05-05,2024,PHI,SF,5,4
745585,2024-05-06,2024,PHI,SF,6,1
746639,2024-05-06,2024,CLE,DET,2,1
745509,2024-05-06,2024,PIT,LAA,4,1
745098,2024-05-06,2024,TB,CWS,8,2
746313,2024-05-06,2024,KC,MIL,3,2
746886,2024-05-06,2024,CHC,SD,3,6
745912,2024-05-06,2024,MIN,SEA,3,1
745182,2024-05-06,2024,STL,NYM,3,4
745669,2024-05-06,2024,OAK,TEX,2,4
746149,2024-05-06,2024,LAD,MIA,6,3
745668,2024-05-07,2024,OAK,TEX,8,15
746638,2024-05-07,2024,CLE,DET,7,11
746718,2024-05-07,2024,CIN,AZ,2,6
745508,2024-05-07,2024,PIT,LAA,0,9
745586,2024-05-07,2024,PHI,TOR,10,1
744859,2024-05-07,2024,WSH,BAL,3,0
745095,2024-05-07,2024,TB,CWS,5,1
745752,2024-05-07,2024,NYY,HOU,10,3
747126,2024-05-07,2024,ATL,BOS,4,2
746885,2024-05-07,2024,CHC,SD,3,2
745915,2024-05-07,2024,MIN,SEA,6,10
746315,2024-05-07,2024,KC,MIL,5,6
745186,2024-05-07,2024,STL,NYM,5,7
746559,2024-05-07,2024,COL,SF,0,5
746147,2024-05-07,2024,LAD,MIA,8,2
745507,2024-05-08,2024,PIT,LAA,4,5
745584,2024-05-08,2024,PHI,TOR,3,5
746640,2024-05-08,2024,CLE,DET,5,4
746312,2024-05-08,2024,KC,MIL,6,4
746879,2024-05-08,2024,CHC,SD,0,3
746151,2024-05-08,2024,LAD,MIA,3,1
745664,2024-05-08,2024,OAK,TEX,9,4
745659,2024-05-08,2024,OAK,TEX,11,12
746717,2024-05-08,2024,CIN,AZ,3,4
744858,2024-05-08,2024,WSH,BAL,6,7
745097,2024-05-08,2024,TB,CWS,1,4
745749,2024-05-08,2024,NYY,HOU,9,4
747127,2024-05-08,2024,ATL,BOS,5,0
745906,2024-05-08,2024,MIN,SEA,6,3
746562,2024-05-08,2024,COL,SF,6,8
746715,2024-05-09,2024,CIN,AZ,4,5
745910,2024-05-09,2024,MIN,SEA,11,1
746563,2024-05-09,2024,COL,SF,9,1
745748,2024-05-09,2024,NYY,HOU,3,4
746802,2024-05-09,2024,CWS,CLE,3,2
745995,2024-05-09,2024,MIL,STL,7,1
746241,2024-05-09,2024,LAA,KC,4,10
746479,2024-05-10,2024,DET,HOU,2,5
745506,2024-05-10,2024,PIT,CHC,2,7
745094,2024-05-10,2024,TB,NYY,0,2
