game_pk,game_date,season,home_abbr,away_abbr,home_runs,away_runs
661800,2022-08-30,2022,TOR,CHC,5,3
662426,2022-08-30,2022,NYM,LAD,3,4
662804,2022-08-30,2022,DET,SEA,3,9
661479,2022-08-30,2022,ATL,COL,2,3
661648,2022-08-30,2022,MIN,BOS,10,5
661832,2022-08-30,2022,TEX,HOU,2,4
661442,2022-08-30,2022,CWS,KC,7,9
661166,2022-08-30,2022,MIL,PIT,2,4
663437,2022-08-30,2022,LAA,NYY,4,7
663286,2022-08-30,2022,AZ,PHI,12,3
662000,2022-08-30,2022,SF,SD,3,4
661831,2022-08-31,2022,TEX,HOU,3,5
661165,2022-08-31,2022,MIL,PIT,6,1
662033,2022-08-31,2022,SF,SD,4,5
662972,2022-08-31,2022,CLE,BAL,0,4
662995,2022-08-31,2022,CIN,STL,3,5
661350,2022-08-31,2022,MIA,TB,1,2
662465,2022-08-31,2022,WSH,OAK,5,1
661779,2022-08-31,2022,TOR,CHC,5,7
662447,2022-08-31,2022,NYM,LAD,2,1
662903,2022-08-31,2022,DET,SEA,3,5
661478,2022-08-31,2022,ATL,COL,3,2
661649,2022-08-31,2022,MIN,BOS,5,6
661441,2022-08-31,2022,CWS,KC,4,2
663410,2022-08-31,2022,LAA,NYY,3,2
663312,2022-08-31,2022,AZ,PHI,2,18
662785,2022-09-01,2022,DET,SEA,0,7
661440,2022-09-01,2022,CWS,KC,7,1
662491,2022-09-01,2022,WSH,OAK,7,5
662410,2022-09-01,2022,NYM,LAD,5,3
662971,2022-09-01,2022,CLE,BAL,0,3
663210,2022-09-01,2022,BOS,TEX,9,8
661477,2022-09-01,2022,ATL,COL,3,0
663290,2022-09-01,2022,AZ,MIL,5,0
662356,2022-09-02,2022,PIT,TOR,0,4
663133,2022-09-02,2022,CIN,COL,3,2
663356,2022-09-02,2022,BAL,OAK,5,2
662915,2022-09-02,2022,DET,KC,5,4
662409,2022-09-02,2022,NYM,WSH,7,3
662961,2022-09-02,2022,CLE,SEA,1,6
663212,2022-09-02,2022,BOS,TEX,9,1
661855,2022-09-02,2022,TB,NYY,9,0
661476,2022-09-02,2022,ATL,MIA,8,1
661439,2022-09-02,2022,CWS,MIN,4,3
661920,2022-09-02,2022,STL,CHC,8,0
663428,2022-09-02,2022,LAA,HOU,2,4
663285,2022-09-02,2022,AZ,MIL,2,1
662603,2022-09-02,2022,LAD,SD,1,7
662032,2022-09-02,2022,SF,PHI,13,1
662031,2022-09-03,2022,SF,PHI,5,4
663214,2022-09-03,2022,BOS,TEX,5,3
662803,2022-09-03,2022,DET,KC,2,12
661854,2022-09-03,2022,TB,NYY,2,1
662286,2022-09-03,2022,PIT,TOR,1,4
663355,2022-09-03,2022,BAL,OAK,8,1
662425,2022-09-03,2022,NYM,WSH,1,7
662963,2022-09-03,2022,CLE,SEA,0,4
661928,2022-09-03,2022,STL,CHC,8,4
661438,2022-09-03,2022,CWS,MIN,13,0
661475,2022-09-03,2022,ATL,MIA,2,1
663321,2022-09-03,2022,AZ,MIL,6,8
663436,2022-09-03,2022,LAA,HOU,2,1
662597,2022-09-03,2022,LAD,SD,12,1
662299,2022-09-04,2022,PIT,TOR,3,4
663107,2022-09-04,2022,CIN,COL,4,8
663108,2022-09-04,2022,CIN,COL,10,0
663354,2022-09-04,2022,BAL,OAK,0,5
663213,2022-09-04,2022,BOS,TEX,5,2
661474,2022-09-04,2022,ATL,MIA,7,1
662786,2022-09-04,2022,DET,KC,2,3
662424,2022-09-04,2022,NYM,WSH,1,7
661853,2022-09-04,2022,TB,NYY,1,2
661437,2022-09-04,2022,CWS,MIN,1,5
661927,2022-09-04,2022,STL,CHC,2,0
662962,2022-09-04,2022,CLE,SEA,3,6
662030,2022-09-04,2022,SF,PHI,5,3
663435,2022-09-04,2022,LAA,HOU,1,9
663311,2022-09-04,2022,AZ,MIL,5,1
662599,2022-09-04,2022,LAD,SD,9,4
663353,2022-09-05,2022,BAL,TOR,3,7
661045,2022-09-05,2022,BAL,TOR,4,8
661236,2022-09-05,2022,NYY,MIN,5,2
661852,2022-09-05,2022,TB,BOS,4,3
662860,2022-09-05,2022,COL,MIL,4,6
661926,2022-09-05,2022,STL,WSH,0,6
662211,2022-09-05,2022,SD,AZ,0,5
662121,2022-09-05,2022,SEA,CWS,2,3
661088,2022-09-05,2022,HOU,TEX,1,0
662646,2022-09-05,2022,KC,CLE,5,6
663434,2022-09-05,2022,LAA,DET,10,0
662602,2022-09-05,2022,LAD,SF,4,7
662282,2022-09-06,2022,PIT,NYM,8,2
662043,2022-09-06,2022,TB,BOS,8,4
661597,2022-09-06,2022,PHI,MIA,3,2
663458,2022-09-06,2022,BAL,TOR,9,6
663242,2022-09-06,2022,CHC,CIN,9,3
661925,2022-09-06,2022,STL,WSH,4,1
662644,2022-09-06,2022,KC,CLE,1,4
661087,2022-09-06,2022,HOU,TEX,3,4
662859,2022-09-06,2022,COL,MIL,10,7
663407,2022-09-06,2022,LAA,DET,5,4
662205,2022-09-06,2022,SD,AZ,6,5
662313,2022-09-06,2022,OAK,ATL,9,10
662138,2022-09-06,2022,SEA,CWS,3,0
662601,2022-09-06,2022,LAD,SF,6,3
662283,2022-09-07,2022,PIT,NYM,1,5
662285,2022-09-07,2022,PIT,NYM,0,10
661251,2022-09-07,2022,NYY,MIN,5,4
661235,2022-09-07,2022,NYY,MIN,7,1
662871,2022-09-07,2022,COL,MIL,8,4
662312,2022-09-07,2022,OAK,ATL,3,7
663409,2022-09-07,2022,LAA,DET,4,5
662582,2022-09-07,2022,LAD,SF,7,3
662137,2022-09-07,2022,SEA,CWS,6,9
662065,2022-09-07,2022,TB,BOS,1,0
661596,2022-09-07,2022,PHI,MIA,4,3
663457,2022-09-07,2022,BAL,TOR,1,4
663168,2022-09-07,2022,CHC,CIN,1,7
661924,2022-09-07,2022,STL,WSH,6,5
662643,2022-09-07,2022,KC,CLE,2,1
661086,2022-09-07,2022,HOU,TEX,4,3
662216,2022-09-07,2022,SD,AZ,6,3
661923,2022-09-08,2022,STL,WSH,6,11
663241,2022-09-08,2022,CHC,CIN,3,4
661219,2022-09-08,2022,MIL,SF,2,1
661233,2022-09-08,2022,MIL,SF,4,2
661595,2022-09-08,2022,PHI,MIA,5,6
661252,2022-09-08,2022,NYY,MIN,3,4
662334,2022-09-08,2022,OAK,CWS,2,14
663217,2022-09-09,2022,CHC,SF,4,2
662284,2022-09-09,2022,PIT,STL,8,2
661337,2022-09-09,2022,MIA,NYM,6,3
663456,2022-09-09,2022,BAL,BOS,3,2
661594,2022-09-09,2022,PHI,WSH,5,3
661234,2022-09-09,2022,NYY,TB,2,4
661830,2022-09-09,2022,TEX,TOR,3,4
661085,2022-09-09,2022,HOU,LAA,4,3
662637,2022-09-09,2022,KC,DET,2,10
661650,2022-09-09,2022,MIN,CLE,6,7
661185,2022-09-09,2022,MIL,CIN,2,8
662870,2022-09-09,2022,COL,AZ,13,10
661850,2022-09-09,2022,SD,LAD,5,4
662136,2022-09-09,2022,SEA,ATL,4,6
662333,2022-09-09,2022,OAK,CWS,3,5
661282,2022-09-10,2022,NYY,TB,10,3
663127,2022-09-10,2022,CHC,SF,2,5
662322,2022-09-10,2022,OAK,CWS,2,10
662636,2022-09-10,2022,KC,DET,4,8
663455,2022-09-10,2022,BAL,BOS,4,17
661593,2022-09-10,2022,PHI,WSH,8,5
661323,2022-09-10,2022,MIA,NYM,3,11
661841,2022-09-10,2022,TEX,TOR,7,11
661084,2022-09-10,2022,HOU,LAA,1,6
661665,2022-09-10,2022,MIN,CLE,4,6
661175,2022-09-10,2022,MIL,CIN,5,1
662265,2022-09-10,2022,PIT,STL,5,7
662869,2022-09-10,2022,COL,AZ,4,1
661849,2022-09-10,2022,SD,LAD,4,8
662088,2022-09-10,2022,SEA,ATL,3,1
663264,2022-09-11,2022,BAL,BOS,0,1
661592,2022-09-11,2022,PHI,WSH,7,5
662325,2022-09-11,2022,PIT,STL,3,4
661232,2022-09-11,2022,NYY,TB,10,4
661322,2022-09-11,2022,MIA,NYM,3,9
661083,2022-09-11,2022,HOU,LAA,12,4
662635,2022-09-11,2022,KC,DET,4,0
661647,2022-09-11,2022,MIN,CLE,1,4
661176,2022-09-11,2022,MIL,CIN,7,6
661839,2022-09-11,2022,TEX,TOR,4,1
662868,2022-09-11,2022,COL,AZ,6,12
662323,2022-09-11,2022,OAK,CWS,10,3
661848,2022-09-11,2022,SD,LAD,2,11
662120,2022-09-11,2022,SEA,ATL,8,7
663130,2022-09-11,2022,CHC,SF,2,4
661420,2022-09-12,2022,MIA,TEX,2,3
661419,2022-09-12,2022,MIA,TEX,10,6
662970,2022-09-12,2022,CLE,LAA,5,4
662782,2022-09-12,2022,DET,HOU,0,7
663085,2022-09-12,2022,CIN,PIT,3,6
661799,2022-09-12,2022,TOR,TB,3,2
662423,2022-09-12,2022,NYM,CHC,2,5
663324,2022-09-12,2022,AZ,LAD,0,6
662029,2022-09-12,2022,SF,ATL,3,2
663158,2022-09-13,2022,CIN,PIT,1,6
663106,2022-09-13,2022,CIN,PIT,0,1
661840,2022-09-13,2022,TOR,TB,2,4
661798,2022-09-13,2022,TOR,TB,7,2
662965,2022-09-13,2022,CLE,LAA,3,1
662787,2022-09-13,2022,DET,HOU,3,6
661320,2022-09-13,2022,MIA,PHI,1,2
662464,2022-09-13,2022,WSH,BAL,3,4
662430,2022-09-13,2022,NYM,CHC,1,4
663160,2022-09-13,2022,BOS,NYY,6,7
661645,2022-09-13,2022,MIN,KC,6,3
661922,2022-09-13,2022,STL,MIL,4,8
661838,2022-09-13,2022,TEX,OAK,8,7
661436,2022-09-13,2022,CWS,COL,4,2
663323,2022-09-13,2022,AZ,LAD,0,4
662119,2022-09-13,2022,SEA,SD,0,2
662028,2022-09-13,2022,SF,ATL,1,5
663006,2022-09-14,2022,CIN,PIT,4,10
662969,2022-09-14,2022,CLE,LAA,5,3
662792,2022-09-14,2022,DET,HOU,1,2
661435,2022-09-14,2022,CWS,COL,0,3
662027,2022-09-14,2022,SF,ATL,4,1
662118,2022-09-14,2022,SEA,SD,6,1
661336,2022-09-14,2022,MIA,PHI,1,6
662463,2022-09-14,2022,WSH,BAL,2,6
661770,2022-09-14,2022,TOR,TB,5,1
662422,2022-09-14,2022,NYM,CHC,3,6
663159,2022-09-14,2022,BOS,NYY,3,5
661646,2022-09-14,2022,MIN,KC,4,0
661921,2022-09-14,2022,STL,MIL,4,1
661829,2022-09-14,2022,TEX,OAK,7,8
663322,2022-09-14,2022,AZ,LAD,5,3
662974,2022-09-15,2022,CLE,CWS,2,8
661822,2022-09-15,2022,TOR,TB,0,11
661321,2022-09-15,2022,MIA,PHI,5,3
662709,2022-09-15,2022,HOU,OAK,5,2
662398,2022-09-15,2022,NYM,PIT,7,1
661644,2022-09-15,2022,MIN,KC,3,2
661919,2022-09-15,2022,STL,CIN,2,3
663284,2022-09-15,2022,AZ,SD,4,0
663126,2022-09-16,2022,CHC,COL,2,1
662490,2022-09-16,2022,WSH,MIA,5,4
661776,2022-09-16,2022,TOR,BAL,6,3
663209,2022-09-16,2022,BOS,KC,2,1
662404,2022-09-16,2022,NYM,PIT,4,3
662064,2022-09-16,2022,TB,TEX,3,4
662959,2022-09-16,2022,CLE,MIN,4,3
662781,2022-09-16,2022,DET,CWS,3,2
661473,2022-09-16,2022,ATL,PHI,7,2
662740,2022-09-16,2022,HOU,OAK,5,0
661164,2022-09-16,2022,MIL,NYY,7,6
661953,2022-09-16,2022,STL,CIN,6,5
663427,2022-09-16,2022,LAA,SEA,8,7
663283,2022-09-16,2022,AZ,SD,3,12
662026,2022-09-16,2022,SF,LAD,0,5
663141,2022-09-17,2022,CLE,MIN,5,1
662958,2022-09-17,2022,CLE,MIN,7,6
661965,2022-09-17,2022,STL,CIN,5,1
661952,2022-09-17,2022,STL,CIN,1,0
663129,2022-09-17,2022,CHC,COL,1,3
661769,2022-09-17,2022,TOR,BAL,6,3
662462,2022-09-17,2022,WSH,MIA,5,3
663208,2022-09-17,2022,BOS,KC,0,9
662015,2022-09-17,2022,TB,TEX,5,1
662784,2022-09-17,2022,DET,CWS,3,4
662823,2022-09-17,2022,HOU,OAK,5,8
662403,2022-09-17,2022,NYM,PIT,5,1
661163,2022-09-17,2022,MIL,NYY,4,1
661472,2022-09-17,2022,ATL,PHI,4,3
663289,2022-09-17,2022,AZ,SD,0,2
662024,2022-09-17,2022,SF,LAD,2,7
663426,2022-09-17,2022,LAA,SEA,2,1
662783,2022-09-18,2022,DET,CWS,5,11
661994,2022-09-18,2022,TB,TEX,5,3
663207,2022-09-18,2022,BOS,KC,13,3
661471,2022-09-18,2022,ATL,PHI,5,2
662461,2022-09-18,2022,WSH,MIA,1,3
661780,2022-09-18,2022,TOR,BAL,4,5
662402,2022-09-18,2022,NYM,PIT,7,3
662968,2022-09-18,2022,CLE,MIN,0,3
662822,2022-09-18,2022,HOU,OAK,11,2
661162,2022-09-18,2022,MIL,NYY,8,12
661930,2022-09-18,2022,STL,CIN,0,3
663112,2022-09-18,2022,CHC,COL,3,4
663425,2022-09-18,2022,LAA,SEA,5,1
663287,2022-09-18,2022,AZ,SD,1,6
662025,2022-09-18,2022,SF,LAD,3,4
663044,2022-09-19,2022,CLE,MIN,11,4
663423,2022-09-19,2022,LAA,SEA,1,9
662013,2022-09-19,2022,TB,HOU,0,4
661299,2022-09-19,2022,MIA,CHC,10,3
663263,2022-09-19,2022,BAL,DET,0,11
661470,2022-09-19,2022,ATL,WSH,5,2
661161,2022-09-19,2022,MIL,NYM,2,7
662886,2022-09-19,2022,COL,SF,7,10
662622,2022-09-19,2022,LAD,AZ,5,2
662621,2022-09-20,2022,LAD,AZ,6,5
662607,2022-09-20,2022,LAD,AZ,2,5
663104,2022-09-20,2022,CIN,BOS,3,5
662012,2022-09-20,2022,TB,HOU,0,5
661298,2022-09-20,2022,MIA,CHC,1,2
661591,2022-09-20,2022,PHI,TOR,11,18
663262,2022-09-20,2022,BAL,DET,2,3
661229,2022-09-20,2022,NYY,PIT,9,8
661469,2022-09-20,2022,ATL,WSH,3,2
661159,2022-09-20,2022,MIL,NYM,5,7
661837,2022-09-20,2022,TEX,LAA,2,5
662634,2022-09-20,2022,KC,MIN,5,4
661434,2022-09-20,2022,CWS,CLE,7,10
662867,2022-09-20,2022,COL,SF,3,6
662321,2022-09-20,2022,OAK,SEA,4,1
662204,2022-09-20,2022,SD,STL,5,0
661468,2022-09-21,2022,ATL,WSH,2,3
661158,2022-09-21,2022,MIL,NYM,6,0
661070,2022-09-21,2022,CIN,BOS,5,1
662011,2022-09-21,2022,TB,HOU,2,5
661297,2022-09-21,2022,MIA,CHC,3,4
661588,2022-09-21,2022,PHI,TOR,4,3
663261,2022-09-21,2022,BAL,DET,8,1
661228,2022-09-21,2022,NYY,PIT,14,2
661783,2022-09-21,2022,TEX,LAA,7,2
662633,2022-09-21,2022,KC,MIN,5,2
661433,2022-09-21,2022,CWS,CLE,2,8
662899,2022-09-21,2022,COL,SF,1,6
662320,2022-09-21,2022,OAK,SEA,2,1
662203,2022-09-21,2022,SD,STL,1,0
662606,2022-09-21,2022,LAD,AZ,1,6
661806,2022-09-22,2022,TEX,LAA,5,3
662632,2022-09-22,2022,KC,MIN,4,1
662898,2022-09-22,2022,COL,SF,0,3
662306,2022-09-22,2022,OAK,SEA,5,9
662202,2022-09-22,2022,SD,STL,4,5
662264,2022-09-22,2022,PIT,CHC,2,3
662041,2022-09-22,2022,TB,TOR,10,5
661069,2022-09-22,2022,CIN,MIL,1,5
663260,2022-09-22,2022,BAL,HOU,2,0
661609,2022-09-22,2022,PHI,ATL,1,0
661243,2022-09-22,2022,NYY,BOS,5,4
661432,2022-09-22,2022,CWS,CLE,2,4
662586,2022-09-22,2022,LAD,AZ,3,2
662263,2022-09-23,2022,PIT,CHC,5,6
661296,2022-09-23,2022,MIA,WSH,5,2
661068,2022-09-23,2022,CIN,MIL,3,5
663259,2022-09-23,2022,BAL,HOU,6,0
661587,2022-09-23,2022,PHI,ATL,9,1
661222,2022-09-23,2022,NYY,BOS,5,4
662040,2022-09-23,2022,TB,TOR,10,6
661807,2022-09-23,2022,TEX,CLE,3,6
662897,2022-09-23,2022,COL,SD,4,3
662642,2022-09-23,2022,KC,SEA,5,1
661668,2022-09-23,2022,MIN,LAA,2,4
661431,2022-09-23,2022,CWS,DET,3,5
662305,2022-09-23,2022,OAK,NYM,2,9
663282,2022-09-23,2022,AZ,SF,5,6
662585,2022-09-23,2022,LAD,STL,0,11
661221,2022-09-24,2022,NYY,BOS,7,5
661586,2022-09-24,2022,PHI,ATL,3,6
662311,2022-09-24,2022,OAK,NYM,10,4
662039,2022-09-24,2022,TB,TOR,1,3
661295,2022-09-24,2022,MIA,WSH,4,1
662249,2022-09-24,2022,PIT,CHC,6,0
661067,2022-09-24,2022,CIN,MIL,2,10
663258,2022-09-24,2022,BAL,HOU,10,11
661805,2022-09-24,2022,TEX,CLE,2,4
662641,2022-09-24,2022,KC,SEA,5,6
661656,2022-09-24,2022,MIN,LAA,8,4
661430,2022-09-24,2022,CWS,DET,2,7
662866,2022-09-24,2022,COL,SD,3,9
663281,2022-09-24,2022,AZ,SF,5,2
662584,2022-09-24,2022,LAD,STL,6,2
663454,2022-09-25,2022,BAL,HOU,3,6
661585,2022-09-25,2022,PHI,ATL,7,8
662063,2022-09-25,2022,TB,TOR,1,7
662243,2022-09-25,2022,PIT,CHC,3,8
661294,2022-09-25,2022,MIA,WSH,1,6
661066,2022-09-25,2022,CIN,MIL,2,1
662631,2022-09-25,2022,KC,SEA,13,12
661667,2022-09-25,2022,MIN,LAA,3,10
661429,2022-09-25,2022,CWS,DET,1,4
661828,2022-09-25,2022,TEX,CLE,4,10
662865,2022-09-25,2022,COL,SD,6,13
663280,2022-09-25,2022,AZ,SF,2,3
662310,2022-09-25,2022,OAK,NYM,4,13
662598,2022-09-25,2022,LAD,STL,4,1
661220,2022-09-25,2022,NYY,BOS,2,0
662242,2022-09-26,2022,PIT,CIN,8,3
662460,2022-09-26,2022,WSH,ATL,0,8
661768,2022-09-26,2022,TOR,NYY,3,2
663250,2022-09-26,2022,BOS,BAL,8,14
662955,2022-09-27,2022,CLE,TB,5,6
662241,2022-09-27,2022,PIT,CIN,4,1
662774,2022-09-27,2022,DET,KC,4,3
662489,2022-09-27,2022,WSH,ATL,2,8
661778,2022-09-27,2022,TOR,NYY,2,5
663206,2022-09-27,2022,BOS,BAL,13,9
662401,2022-09-27,2022,NYM,MIA,4,6
663128,2022-09-27,2022,CHC,PHI,2,1
661666,2022-09-27,2022,MIN,CWS,4,0
661155,2022-09-27,2022,MIL,STL,2,6
662821,2022-09-27,2022,HOU,AZ,10,2
663422,2022-09-27,2022,LAA,OAK,4,3
662210,2022-09-27,2022,SD,LAD,4,3
662117,2022-09-27,2022,SEA,TEX,0,5
662046,2022-09-27,2022,SF,COL,5,2
662240,2022-09-28,2022,PIT,CIN,4,3
662967,2022-09-28,2022,CLE,TB,2,1
662773,2022-09-28,2022,DET,KC,2,1
661099,2022-09-28,2022,WSH,ATL,3,2
661737,2022-09-28,2022,TOR,NYY,3,8
663181,2022-09-28,2022,BOS,BAL,3,1
662400,2022-09-28,2022,NYM,MIA,5,4
663098,2022-09-28,2022,CHC,PHI,4,2
661133,2022-09-28,2022,MIN,CWS,8,4
661154,2022-09-28,2022,MIL,STL,5,1
662820,2022-09-28,2022,HOU,AZ,2,5
663421,2022-09-28,2022,LAA,OAK,4,1
662214,2022-09-28,2022,SD,LAD,0,1
661112,2022-09-28,2022,SEA,TEX,3,1
662045,2022-09-28,2022,SF,COL,6,3
662772,2022-09-29,2022,DET,KC,10,3
661132,2022-09-29,2022,MIN,CWS,3,4
663180,2022-09-29,2022,BOS,BAL,5,3
663110,2022-09-29,2022,CHC,PHI,2,0
662932,2022-09-29,2022,CLE,TB,2,1
661156,2022-09-29,2022,MIL,MIA,2,4
663420,2022-09-29,2022,LAA,OAK,4,2
662209,2022-09-29,2022,SD,LAD,2,5
661128,2022-09-29,2022,SEA,TEX,10,9
662050,2022-09-29,2022,SF,COL,6,4
661097,2022-09-30,2022,WSH,PHI,1,5
663099,2022-09-30,2022,CHC,CIN,6,1
661218,2022-09-30,2022,NYY,BAL,1,2
661751,2022-09-30,2022,TOR,BOS,9,0
662940,2022-09-30,2022,CLE,KC,6,3
662771,2022-09-30,2022,DET,MIN,0,7
661467,2022-09-30,2022,ATL,NYM,5,2
662819,2022-09-30,2022,HOU,TB,3,7
661157,2022-09-30,2022,MIL,MIA,1,0
661958,2022-09-30,2022,STL,PIT,2,1
663406,2022-09-30,2022,LAA,TEX,4,1
661111,2022-09-30,2022,SEA,OAK,2,1
662208,2022-09-30,2022,SD,CWS,1,3
662596,2022-09-30,2022,LAD,COL,10,1
662049,2022-09-30,2022,SF,AZ,10,4
662572,2022-10-01,2022,WSH,PHI,13,4
661098,2022-10-01,2022,WSH,PHI,2,8
661217,2022-10-01,2022,NYY,BAL,8,0
663167,2022-10-01,2022,CHC,CIN,2,1
661736,2022-10-01,2022,TOR,BOS,10,0
662023,2022-10-01,2022,SF,AZ,4,8
661110,2022-10-01,2022,SEA,OAK,5,1
662939,2022-10-01,2022,CLE,KC,1,7
662770,2022-10-01,2022,DET,MIN,3,2
661152,2022-10-01,2022,MIL,MIA,3,4
661956,2022-10-01,2022,STL,PIT,13,3
662818,2022-10-01,2022,HOU,TB,2,1
661466,2022-10-01,2022,ATL,NYM,4,2
662207,2022-10-01,2022,SD,CWS,5,2
663405,2022-10-01,2022,LAA,TEX,3,2
662595,2022-10-01,2022,LAD,COL,6,4
662769,2022-10-02,2022,DET,MIN,5,2
661096,2022-10-02,2022,WSH,PHI,1,8
661215,2022-10-02,2022,NYY,BAL,1,3
661735,2022-10-02,2022,TOR,BOS,6,3
662938,2022-10-02,2022,CLE,KC,7,5
662825,2022-10-02,2022,HOU,TB,3,1
661153,2022-10-02,2022,MIL,MIA,3,4
661954,2022-10-02,2022,STL,PIT,5,7
663097,2022-10-02,2022,CHC,CIN,8,1
662022,2022-10-02,2022,SF,AZ,4,3
663419,2022-10-02,2022,LAA,TEX,8,3
662581,2022-10-02,2022,LAD,COL,1,4
662087,2022-10-02,2022,SEA,OAK,3,10
662190,2022-10-02,2022,SD,CWS,1,2
661465,2022-10-02,2022,ATL,NYM,5,3
663105,2022-10-03,2022,CLE,KC,2,5
662309,2022-10-03,2022,PIT,STL,3,2
663096,2022-10-03,2022,CIN,CHC,3,1
661424,2022-10-03,2022,MIA,ATL,4,0
663273,2022-10-03,2022,BAL,TOR,1,5
662044,2022-10-03,2022,TEX,NYY,1,3
663453,2022-10-03,2022,BOS,TB,4,3
661213,2022-10-03,2022,MIL,AZ,6,5
662777,2022-10-03,2022,HOU,PHI,0,3
661464,2022-10-03,2022,CWS,MIN,3,2
662431,2022-10-03,2022,OAK,LAA,5,4
662201,2022-10-03,2022,SEA,DET,3,4
662239,2022-10-03,2022,SD,SF,7,4
662629,2022-10-03,2022,LAD,COL,1,2
662062,2022-10-04,2022,TEX,NYY,4,5
662010,2022-10-04,2022,TEX,NYY,3,2
661094,2022-10-04,2022,NYM,WSH,4,2
661095,2022-10-04,2022,NYM,WSH,8,0
663077,2022-10-04,2022,CLE,KC,5,3
662200,2022-10-04,2022,SEA,DET,7,6
662199,2022-10-04,2022,SEA,DET,9,6
662319,2022-10-04,2022,PIT,STL,7,8
663243,2022-10-04,2022,CIN,CHC,3,2
661423,2022-10-04,2022,MIA,ATL,1,2
663452,2022-10-04,2022,BOS,TB,6,0
661223,2022-10-04,2022,MIL,AZ,3,0
662768,2022-10-04,2022,HOU,PHI,10,0
661463,2022-10-04,2022,CWS,MIN,8,3
662429,2022-10-04,2022,OAK,LAA,2,1
662252,2022-10-04,2022,SD,SF,6,2
662624,2022-10-04,2022,LAD,COL,2,5
663451,2022-10-05,2022,BAL,TOR,5,4
663272,2022-10-05,2022,BAL,TOR,1,5
662421,2022-10-05,2022,OAK,LAA,3,2
662304,2022-10-05,2022,PIT,STL,5,3
661996,2022-10-05,2022,TEX,NYY,4,2
663131,2022-10-05,2022,CIN,CHC,2,15
663095,2022-10-05,2022,CLE,KC,9,2
662488,2022-10-05,2022,NYM,WSH,9,2
662195,2022-10-05,2022,SEA,DET,5,4
662238,2022-10-05,2022,SD,SF,1,8
663352,2022-10-05,2022,BOS,TB,6,3
662789,2022-10-05,2022,HOU,PHI,3,2
661427,2022-10-05,2022,CWS,MIN,1,10
661422,2022-10-05,2022,MIA,ATL,12,9
661227,2022-10-05,2022,MIL,AZ,2,4
662623,2022-10-05,2022,LAD,COL,6,1
