game_id,commence_time,home_team,away_team,bookmaker,market,outcome_name,outcome_price,outcome_point
0fd9dcf5dd607b0b9074ed98709c23da,2026-05-14T17:41:00Z,Minnesota Twins,Miami Marlins,fanduel,totals,Under,-128,10.5
679760ad793188b79273efa2408440ac,2026-05-14T17:41:00Z,Milwaukee Brewers,San Diego Padres,fanduel,spreads,Milwaukee Brewers,-122,-4.5
679760ad793188b79273efa2408440ac,2026-05-14T17:41:00Z,Milwaukee Brewers,San Diego Padres,fanduel,spreads,San Diego Padres,-108,4.5
679760ad793188b79273efa2408440ac,2026-05-14T17:41:00Z,Milwaukee Brewers,San Diego Padres,fanduel,totals,Over,-102,10.5
679760ad793188b79273efa2408440ac,2026-05-14T17:41:00Z,Milwaukee Brewers,San Diego Padres,fanduel,totals,Under,-130,10.5
901a26e0d74ceaadd9981af23f8e1a15,2026-05-14T18:10:00Z,Houston Astros,Seattle Mariners,fanduel,spreads,Houston Astros,106,2.5
901a26e0d74ceaadd9981af23f8e1a15,2026-05-14T18:10:00Z,Houston Astros,Seattle Mariners,fanduel,spreads,Seattle Mariners,-140,-2.5
901a26e0d74ceaadd9981af23f8e1a15,2026-05-14T18:10:00Z,Houston Astros,Seattle Mariners,fanduel,totals,Over,102,11.5
901a26e0d74ceaadd9981af23f8e1a15,2026-05-14T18:10:00Z,Houston Astros,Seattle Mariners,fanduel,totals,Under,-136,11.5
07fe304b5fb4622bc1a942801ac904f6,2026-05-14T19:06:00Z,Athletics,St. Louis Cardinals,fanduel,spreads,Athletics,152,-1.5
07fe304b5fb4622bc1a942801ac904f6,2026-05-14T19:06:00Z,Athletics,St. Louis Cardinals,fanduel,spreads,St. Louis Cardinals,-184,1.5
07fe304b5fb4622bc1a942801ac904f6,2026-05-14T19:06:00Z,Athletics,St. Louis Cardinals,fanduel,totals,Over,-118,9.5
07fe304b5fb4622bc1a942801ac904f6,2026-05-14T19:06:00Z,Athletics,St. Louis Cardinals,fanduel,totals,Under,-104,9.5
6e7d9b2e9bc1d87a475e2a29d5c86b92,2026-05-14T22:46:00Z,Boston Red Sox,Philadelphia Phillies,fanduel,spreads,Boston Red Sox,-188,1.5
6e7d9b2e9bc1d87a475e2a29d5c86b92,2026-05-14T22:46:00Z,Boston Red Sox,Philadelphia Phillies,fanduel,spreads,Philadelphia Phillies,155,-1.5
6e7d9b2e9bc1d87a475e2a29d5c86b92,2026-05-14T22:46:00Z,Boston Red Sox,Philadelphia Phillies,fanduel,totals,Over,102,7.5
6e7d9b2e9bc1d87a475e2a29d5c86b92,2026-05-14T22:46:00Z,Boston Red Sox,Philadelphia Phillies,fanduel,totals,Under,-124,7.5
797493921ce7c293a19900840d42e2e1,2026-05-14T23:16:00Z,Atlanta Braves,Chicago Cubs,fanduel,spreads,Atlanta Braves,125,-1.5
797493921ce7c293a19900840d42e2e1,2026-05-14T23:16:00Z,Atlanta Braves,Chicago Cubs,fanduel,spreads,Chicago Cubs,-150,1.5
797493921ce7c293a19900840d42e2e1,2026-05-14T23:16:00Z,Atlanta Braves,Chicago Cubs,fanduel,totals,Over,-102,7.5
797493921ce7c293a19900840d42e2e1,2026-05-14T23:16:00Z,Atlanta Braves,Chicago Cubs,fanduel,totals,Under,-120,7.5
3e233aef78a3a5c98e1d9fc4ba450901,2026-05-14T23:41:00Z,Chicago White Sox,Kansas City Royals,fanduel,spreads,Chicago White Sox,-144,1.5
3e233aef78a3a5c98e1d9fc4ba450901,2026-05-14T23:41:00Z,Chicago White Sox,Kansas City Royals,fanduel,spreads,Kansas City Royals,120,-1.5
3e233aef78a3a5c98e1d9fc4ba450901,2026-05-14T23:41:00Z,Chicago White Sox,Kansas City Royals,fanduel,totals,Over,-105,8.0
3e233aef78a3a5c98e1d9fc4ba450901,2026-05-14T23:41:00Z,Chicago White Sox,Kansas City Royals,fanduel,totals,Under,-115,8.0
bc2f7272b3d5ef426608824387a95824,2026-05-15T02:11:00Z,Los Angeles Dodgers,San Francisco Giants,fanduel,spreads,Los Angeles Dodgers,116,-1.5
bc2f7272b3d5ef426608824387a95824,2026-05-15T02:11:00Z,Los Angeles Dodgers,San Francisco Giants,fanduel,spreads,San Francisco Giants,-140,1.5
bc2f7272b3d5ef426608824387a95824,2026-05-15T02:11:00Z,Los Angeles Dodgers,San Francisco Giants,fanduel,totals,Over,-105,8.0
bc2f7272b3d5ef426608824387a95824,2026-05-15T02:11:00Z,Los Angeles Dodgers,San Francisco Giants,fanduel,totals,Under,-115,8.0
44a4350d4a8392d58e49e092bee941e9,2026-05-15T22:46:00Z,Washington Nationals,Baltimore Orioles,fanduel,spreads,Baltimore Orioles,118,-1.5
44a4350d4a8392d58e49e092bee941e9,2026-05-15T22:46:00Z,Washington Nationals,Baltimore Orioles,fanduel,spreads,Washington Nationals,-142,1.5
44a4350d4a8392d58e49e092bee941e9,2026-05-15T22:46:00Z,Washington Nationals,Baltimore Orioles,fanduel,totals,Over,-115,9.0
44a4350d4a8392d58e49e092bee941e9,2026-05-15T22:46:00Z,Washington Nationals,Baltimore Orioles,fanduel,totals,Under,-105,9.0
19b80d07edae4ffcb25b42667963c877,2026-05-15T22:46:00Z,Detroit Tigers,Toronto Blue Jays,fanduel,spreads,Detroit Tigers,-184,1.5
19b80d07edae4ffcb25b42667963c877,2026-05-15T22:46:00Z,Detroit Tigers,Toronto Blue Jays,fanduel,spreads,Toronto Blue Jays,152,-1.5
19b80d07edae4ffcb25b42667963c877,2026-05-15T22:46:00Z,Detroit Tigers,Toronto Blue Jays,fanduel,totals,Over,-110,8.0
19b80d07edae4ffcb25b42667963c877,2026-05-15T22:46:00Z,Detroit Tigers,Toronto Blue Jays,fanduel,totals,Under,-110,8.0
d5256fecb9779436e7900fb3f1b19363,2026-05-15T23:11:00Z,Cleveland Guardians,Cincinnati Reds,fanduel,spreads,Cincinnati Reds,-205,1.5
d5256fecb9779436e7900fb3f1b19363,2026-05-15T23:11:00Z,Cleveland Guardians,Cincinnati Reds,fanduel,spreads,Cleveland Guardians,172,-1.5
d5256fecb9779436e7900fb3f1b19363,2026-05-15T23:11:00Z,Cleveland Guardians,Cincinnati Reds,fanduel,totals,Over,100,8.0
d5256fecb9779436e7900fb3f1b19363,2026-05-15T23:11:00Z,Cleveland Guardians,Cincinnati Reds,fanduel,totals,Under,-122,8.0
2aee6b065d2ab7dd34a7bf34c50ecf64,2026-05-15T23:11:00Z,Tampa Bay Rays,Miami Marlins,fanduel,spreads,Miami Marlins,164,-1.5
2aee6b065d2ab7dd34a7bf34c50ecf64,2026-05-15T23:11:00Z,Tampa Bay Rays,Miami Marlins,fanduel,spreads,Tampa Bay Rays,-200,1.5
2aee6b065d2ab7dd34a7bf34c50ecf64,2026-05-15T23:11:00Z,Tampa Bay Rays,Miami Marlins,fanduel,totals,Over,100,8.0
2aee6b065d2ab7dd34a7bf34c50ecf64,2026-05-15T23:11:00Z,Tampa Bay Rays,Miami Marlins,fanduel,totals,Under,-122,8.0
afc970260745e8fb77f25865b9aa1d1e,2026-05-15T23:16:00Z,New York Mets,New York Yankees,fanduel,spreads,New York Mets,-154,1.5
afc970260745e8fb77f25865b9aa1d1e,2026-05-15T23:16:00Z,New York Mets,New York Yankees,fanduel,spreads,New York Yankees,128,-1.5
afc970260745e8fb77f25865b9aa1d1e,2026-05-15T23:16:00Z,New York Mets,New York Yankees,fanduel,totals,Over,100,7.5
afc970260745e8fb77f25865b9aa1d1e,2026-05-15T23:16:00Z,New York Mets,New York Yankees,fanduel,totals,Under,-122,7.5
36e963840422a477a4a60c1d4b1b2879,2026-05-15T23:41:00Z,Chicago White Sox,Chicago Cubs,fanduel,spreads,Chicago Cubs,126,-1.5
36e963840422a477a4a60c1d4b1b2879,2026-05-15T23:41:00Z,Chicago White Sox,Chicago Cubs,fanduel,spreads,Chicago White Sox,-152,1.5
36e963840422a477a4a60c1d4b1b2879,2026-05-15T23:41:00Z,Chicago White Sox,Chicago Cubs,fanduel,totals,Over,-110,8.0
36e963840422a477a4a60c1d4b1b2879,2026-05-15T23:41:00Z,Chicago White Sox,Chicago Cubs,fanduel,totals,Under,-110,8.0
204926b2f2e00788f62385d3af31d828,2026-05-16T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,spreads,Arizona Diamondbacks,120,-1.5
204926b2f2e00788f62385d3af31d828,2026-05-16T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,spreads,Colorado Rockies,-144,1.5
204926b2f2e00788f62385d3af31d828,2026-05-16T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,totals,Over,-105,12.0
204926b2f2e00788f62385d3af31d828,2026-05-16T00:41:00Z,Colorado Rockies,Arizona Diamondbacks,fanduel,totals,Under,-115,12.0
919b933a4af691070848a940a7d07a84,2026-05-16T01:41:00Z,Seattle Mariners,San Diego Padres,fanduel,spreads,San Diego Padres,-172,1.5
919b933a4af691070848a940a7d07a84,2026-05-16T01:41:00Z,Seattle Mariners,San Diego Padres,fanduel,spreads,Seattle Mariners,142,-1.5
919b933a4af691070848a940a7d07a84,2026-05-16T01:41:00Z,Seattle Mariners,San Diego Padres,fanduel,totals,Over,-105,8.0
919b933a4af691070848a940a7d07a84,2026-05-16T01:41:00Z,Seattle Mariners,San Diego Padres,fanduel,totals,Under,-115,8.0
